0.00036263465881347656,0.0003566741943359375,0.0002162456512451172,0.00023746490478515625,0.00021004676818847656,0.00020313262939453125,0.00023818016052246094,0.0002105236053466797,0.00020742416381835938,0.0002009868621826172
0.000568389892578125,0.0005598068237304688,0.0005295276641845703,0.0010204315185546875,0.0010192394256591797,0.0008900165557861328,0.0005819797515869141,0.0005562305450439453,0.0005195140838623047,0.0005693435668945312
0.0010178089141845703,0.001207113265991211,0.0012507438659667969,0.0009989738464355469,0.0012123584747314453,0.0009953975677490234,0.0009655952453613281,0.0009458065032958984,0.0010514259338378906,0.0009508132934570312
0.0015037059783935547,0.0015079975128173828,0.001523733139038086,0.001512765884399414,0.0015060901641845703,0.0017189979553222656,0.05802130699157715,0.0016307830810546875,0.0015523433685302734,0.0015442371368408203
0.0021860599517822266,0.002291440963745117,0.002267599105834961,0.0022864341735839844,0.0024785995483398438,0.059064626693725586,0.0022368431091308594,0.002233743667602539,0.002190113067626953,0.0022249221801757812
0.07125639915466309,0.0035195350646972656,0.0031290054321289062,0.0031714439392089844,0.003105640411376953,0.002998828887939453,0.055396318435668945,0.0032303333282470703,0.0031065940856933594,0.0030672550201416016
0.0059049129486083984,0.004195213317871094,0.004251718521118164,0.004217624664306641,0.004086732864379883,0.00400233268737793,0.004370450973510742,0.0041887760162353516,0.0040509700775146484,0.00431060791015625
0.005305051803588867,0.005507469177246094,0.005367755889892578,0.005929470062255859,0.0051577091217041016,0.05735468864440918,0.005919218063354492,0.008408308029174805,0.00532984733581543,0.05753135681152344
0.007380008697509766,0.006760120391845703,0.05974459648132324,0.006966590881347656,0.008766889572143555,0.05475306510925293,0.007078409194946289,0.006526470184326172,0.05873465538024902,0.006472349166870117
0.008454561233520508,0.008462190628051758,0.007934093475341797,0.008647918701171875,0.007975101470947266,0.008066177368164062,0.008405685424804688,0.00825953483581543,0.06013846397399902,0.008188962936401367
0.009518623352050781,0.013068437576293945,0.009709835052490234,0.009567975997924805,0.011816024780273438,0.01073002815246582,0.0680093765258789,0.009364843368530273,0.009993553161621094,0.009431123733520508
0.01104736328125,0.011356115341186523,0.011193513870239258,0.011606931686401367,0.05944013595581055,0.011258602142333984,0.0634012222290039,0.011244773864746094,0.06392741203308105,0.011496305465698242
0.016708850860595703,0.020339012145996094,0.014396905899047852,0.014232397079467773,0.013725519180297852,0.013148069381713867,0.013256072998046875,0.06586670875549316,0.01554560661315918,0.013357877731323242
0.01571822166442871,0.06805849075317383,0.06977081298828125,0.014818668365478516,0.015949249267578125,0.01518702507019043,0.06752705574035645,0.07165074348449707,0.015165090560913086,0.016116619110107422
0.019063711166381836,0.018686294555664062,0.02116227149963379,0.019728899002075195,0.07320070266723633,0.0677485466003418,0.017857789993286133,0.06566715240478516,0.07028913497924805,0.06937336921691895
0.02036881446838379,0.019743680953979492,0.08083724975585938,0.07056021690368652,0.07303285598754883,0.07254838943481445,0.06805682182312012,0.07201337814331055,0.025922775268554688,0.022550344467163086
0.022798776626586914,0.022218704223632812,0.025620460510253906,0.07535195350646973,0.07477903366088867,0.07436990737915039,0.0704643726348877,0.024234533309936523,0.023430824279785156,0.07608652114868164
0.07438778877258301,0.027357101440429688,0.026325702667236328,0.0778350830078125,0.027666091918945312,0.07973098754882812,0.0261383056640625,0.02454662322998047,0.07904911041259766,0.07763409614562988
0.028019189834594727,0.08133554458618164,0.07829499244689941,0.07680439949035645,0.030948877334594727,0.08110213279724121,0.08541488647460938,0.02945423126220703,0.09856390953063965,0.07575678825378418
0.031204700469970703,0.07887053489685059,0.09019064903259277,0.08615565299987793,0.03251504898071289,0.03885626792907715,0.07951474189758301,0.08388710021972656,0.030795812606811523,0.08299112319946289
0.08532094955444336,0.08739733695983887,0.035245656967163086,0.0870201587677002,0.08664298057556152,0.08288335800170898,0.03623652458190918,0.03500175476074219,0.08663630485534668,0.08628249168395996
0.0895240306854248,0.09034061431884766,0.09653067588806152,0.0862116813659668,0.08978939056396484,0.0911252498626709,0.03801369667053223,0.03769564628601074,0.09009337425231934,0.08631467819213867
0.09917616844177246,0.042494773864746094,0.08928537368774414,0.09370803833007812,0.09289979934692383,0.09778428077697754,0.08952212333679199,0.04479241371154785,0.1820077896118164,0.10237288475036621
0.09681224822998047,0.09664297103881836,0.10004425048828125,0.09818243980407715,0.09877133369445801,0.10027456283569336,0.09715795516967773,0.12017512321472168,0.09194087982177734,0.10055422782897949
0.10381579399108887,0.04933929443359375,0.10158467292785645,0.10098052024841309,0.09955978393554688,0.04967093467712402,0.16040349006652832,0.1022329330444336,0.18007898330688477,0.09829950332641602
0.18467402458190918,0.16248059272766113,0.10276341438293457,0.12020421028137207,0.19058728218078613,0.12871408462524414,0.16058921813964844,0.1161503791809082,0.11114287376403809,0.10132765769958496
0.17949509620666504,0.11954641342163086,0.17813849449157715,0.1853475570678711,0.18272995948791504,0.11408305168151855,0.11204218864440918,0.11228322982788086,0.15966176986694336,0.11234450340270996
0.17008543014526367,0.11632561683654785,0.1105656623840332,0.16299891471862793,0.11578822135925293,0.11448168754577637,0.16115951538085938,0.1738133430480957,0.16976571083068848,0.11390209197998047
0.11780333518981934,0.11545443534851074,0.11897468566894531,0.12558269500732422,0.11736297607421875,0.11612200736999512,0.2049577236175537,0.11318731307983398,0.12278938293457031,0.17705035209655762
0.18061208724975586,0.12284493446350098,0.1764693260192871,0.17241716384887695,0.17883920669555664,0.18724489212036133,0.12143659591674805,0.12056350708007812,0.18050146102905273,0.12372541427612305
0.1763312816619873,0.12528586387634277,0.13590168952941895,0.17542648315429688,0.18378543853759766,0.12453794479370117,0.22972416877746582,0.4985804557800293,0.12310290336608887,0.1748971939086914
0.18813705444335938,0.18609213829040527,0.30654406547546387,0.18576502799987793,0.22383451461791992,0.13460087776184082,0.1952652931213379,0.19521188735961914,0.129624605178833,0.20442461967468262
0.5697534084320068,0.21370577812194824,0.19312834739685059,0.2057170867919922,0.20599007606506348,0.18775343894958496,0.1410813331604004,0.19237375259399414,0.19135236740112305,0.19214653968811035
0.7864890098571777,0.21490812301635742,0.19578194618225098,0.19451427459716797,0.1933605670928955,0.1997389793395996,0.20316219329833984,0.20081424713134766,0.1446833610534668,0.20604991912841797
0.19935345649719238,0.2024517059326172,0.2542843818664551,0.19971442222595215,0.19898581504821777,0.1973559856414795,0.8043777942657471,0.21771788597106934,0.2669792175292969,0.27219486236572266
0.20602869987487793,0.21176838874816895,0.27559375762939453,0.2070930004119873,0.28202366828918457,0.23867201805114746,0.21397089958190918,0.2146615982055664,0.27248287200927734,0.23254919052124023
0.2821536064147949,0.27495670318603516,0.21320652961730957,0.2673015594482422,0.2899777889251709,0.2109537124633789,0.21814346313476562,0.2730550765991211,0.2174844741821289,0.26149487495422363
0.2734718322753906,0.270435094833374,0.27391672134399414,0.28621721267700195,0.2813575267791748,0.21758818626403809,0.281940221786499,0.27024030685424805,0.22403788566589355,0.2725799083709717
0.2314136028289795,0.28373241424560547,0.2841320037841797,0.40036869049072266,0.27216482162475586,0.2262256145477295,0.2898130416870117,0.2907435894012451,0.28577280044555664,0.23151016235351562
0.23521971702575684,0.29313111305236816,0.28224658966064453,0.2837812900543213,0.2915840148925781,0.28531765937805176,0.23506402969360352,0.23182415962219238,0.2912743091583252,0.2935352325439453
